Setup,Nodes,Deg,Rep,Z_Size,Requested_CITs,Performed_CITs,Bypassed_CITs
SetupA_Nodes,20,3,16,1,2663,1185,1478
SetupA_Nodes,20,3,16,2,2209,1455,754
SetupA_Nodes,20,3,16,3,953,568,385
SetupA_Nodes,20,3,16,4,30,25,5
SetupA_Nodes,20,3,16,5,0,0,0
SetupA_Nodes,20,3,16,6,0,0,0
SetupA_Nodes,20,3,16,7,0,0,0
SetupA_Nodes,20,3,16,8,0,0,0
SetupA_Nodes,20,3,16,9,0,0,0
SetupA_Nodes,20,3,16,10,0,0,0
SetupA_Nodes,20,3,16,11,0,0,0
SetupA_Nodes,20,3,16,12,0,0,0
SetupA_Nodes,20,3,16,13,0,0,0
SetupA_Nodes,20,3,16,14,0,0,0
SetupA_Nodes,20,3,16,15,0,0,0
SetupA_Nodes,20,3,16,16,0,0,0
SetupA_Nodes,20,3,16,17,0,0,0
SetupA_Nodes,20,3,16,18,0,0,0
SetupA_Nodes,20,3,17,0,380,191,189
SetupA_Nodes,20,3,17,1,2142,853,1289
SetupA_Nodes,20,3,17,2,7425,4147,3278
SetupA_Nodes,20,3,17,3,3339,2445,894
SetupA_Nodes,20,3,17,4,55,50,5
SetupA_Nodes,20,3,17,5,6,6,0
SetupA_Nodes,20,3,17,6,0,0,0
SetupA_Nodes,20,3,17,7,0,0,0
SetupA_Nodes,20,3,17,8,0,0,0
SetupA_Nodes,20,3,17,9,0,0,0
SetupA_Nodes,20,3,17,10,0,0,0
SetupA_Nodes,20,3,17,11,0,0,0
SetupA_Nodes,20,3,17,12,0,0,0
SetupA_Nodes,20,3,17,13,0,0,0
SetupA_Nodes,20,3,17,14,0,0,0
SetupA_Nodes,20,3,17,15,0,0,0
SetupA_Nodes,20,3,17,16,0,0,0
SetupA_Nodes,20,3,17,17,0,0,0
SetupA_Nodes,20,3,17,18,0,0,0
SetupA_Nodes,20,3,18,0,380,191,189
SetupA_Nodes,20,3,18,1,2837,1310,1527
SetupA_Nodes,20,3,18,2,4515,3083,1432
SetupA_Nodes,20,3,18,3,2339,1935,404
SetupA_Nodes,20,3,18,4,95,70,25
SetupA_Nodes,20,3,18,5,18,12,6
SetupA_Nodes,20,3,18,6,0,0,0
SetupA_Nodes,20,3,18,7,0,0,0
SetupA_Nodes,20,3,18,8,0,0,0
SetupA_Nodes,20,3,18,9,0,0,0
SetupA_Nodes,20,3,18,10,0,0,0
SetupA_Nodes,20,3,18,11,0,0,0
SetupA_Nodes,20,3,18,12,0,0,0
SetupA_Nodes,20,3,18,13,0,0,0
SetupA_Nodes,20,3,18,14,0,0,0
SetupA_Nodes,20,3,18,15,0,0,0
SetupA_Nodes,20,3,18,16,0,0,0
SetupA_Nodes,20,3,18,17,0,0,0
SetupA_Nodes,20,3,18,18,0,0,0
SetupA_Nodes,20,3,19,0,380,191,189
SetupA_Nodes,20,3,19,1,2116,977,1139
SetupA_Nodes,20,3,19,2,2242,1435,807
SetupA_Nodes,20,3,19,3,1130,860,270
SetupA_Nodes,20,3,19,4,162,147,15
SetupA_Nodes,20,3,19,5,12,12,0
SetupA_Nodes,20,3,19,6,0,0,0
SetupA_Nodes,20,3,19,7,0,0,0
SetupA_Nodes,20,3,19,8,0,0,0
SetupA_Nodes,20,3,19,9,0,0,0
SetupA_Nodes,20,3,19,10,0,0,0
SetupA_Nodes,20,3,19,11,0,0,0
SetupA_Nodes,20,3,19,12,0,0,0
SetupA_Nodes,20,3,19,13,0,0,0
SetupA_Nodes,20,3,19,14,0,0,0
SetupA_Nodes,20,3,19,15,0,0,0
SetupA_Nodes,20,3,19,16,0,0,0
SetupA_Nodes,20,3,19,17,0,0,0
SetupA_Nodes,20,3,19,18,0,0,0
SetupA_Nodes,20,3,20,0,380,191,189
SetupA_Nodes,20,3,20,1,1837,757,1080
SetupA_Nodes,20,3,20,2,2166,1188,978
SetupA_Nodes,20,3,20,3,1292,710,582
SetupA_Nodes,20,3,20,4,35,30,5
SetupA_Nodes,20,3,20,5,6,6,0
SetupA_Nodes,20,3,20,6,0,0,0
SetupA_Nodes,20,3,20,7,0,0,0
SetupA_Nodes,20,3,20,8,0,0,0
SetupA_Nodes,20,3,20,9,0,0,0
SetupA_Nodes,20,3,20,10,0,0,0
SetupA_Nodes,20,3,20,11,0,0,0
SetupA_Nodes,20,3,20,12,0,0,0
SetupA_Nodes,20,3,20,13,0,0,0
SetupA_Nodes,20,3,20,14,0,0,0
SetupA_Nodes,20,3,20,15,0,0,0
SetupA_Nodes,20,3,20,16,0,0,0
SetupA_Nodes,20,3,20,17,0,0,0
SetupA_Nodes,20,3,20,18,0,0,0
SetupA_Nodes,20,3,21,0,380,191,189
SetupA_Nodes,20,3,21,1,2784,1233,1551
SetupA_Nodes,20,3,21,2,4419,2947,1472
SetupA_Nodes,20,3,21,3,2641,1996,645
SetupA_Nodes,20,3,21,4,797,681,116
SetupA_Nodes,20,3,21,5,42,42,0
SetupA_Nodes,20,3,21,6,7,7,0
SetupA_Nodes,20,3,21,7,0,0,0
SetupA_Nodes,20,3,21,8,0,0,0
SetupA_Nodes,20,3,21,9,0,0,0
SetupA_Nodes,20,3,21,10,0,0,0
SetupA_Nodes,20,3,21,11,0,0,0
SetupA_Nodes,20,3,21,12,0,0,0
SetupA_Nodes,20,3,21,13,0,0,0
SetupA_Nodes,20,3,21,14,0,0,0
SetupA_Nodes,20,3,21,15,0,0,0
SetupA_Nodes,20,3,21,16,0,0,0
SetupA_Nodes,20,3,21,17,0,0,0
SetupA_Nodes,20,3,21,18,0,0,0
SetupA_Nodes,20,3,22,0,380,191,189
SetupA_Nodes,20,3,22,1,2681,1115,1566
SetupA_Nodes,20,3,22,2,4341,2590,1751
SetupA_Nodes,20,3,22,3,696,521,175
SetupA_Nodes,20,3,22,4,120,115,5
SetupA_Nodes,20,3,22,5,42,42,0
SetupA_Nodes,20,3,22,6,7,7,0
SetupA_Nodes,20,3,22,7,0,0,0
SetupA_Nodes,20,3,22,8,0,0,0
SetupA_Nodes,20,3,22,9,0,0,0
SetupA_Nodes,20,3,22,10,0,0,0
SetupA_Nodes,20,3,22,11,0,0,0
SetupA_Nodes,20,3,22,12,0,0,0
SetupA_Nodes,20,3,22,13,0,0,0
SetupA_Nodes,20,3,22,14,0,0,0
SetupA_Nodes,20,3,22,15,0,0,0
SetupA_Nodes,20,3,22,16,0,0,0
SetupA_Nodes,20,3,22,17,0,0,0
SetupA_Nodes,20,3,22,18,0,0,0
SetupA_Nodes,20,3,23,0,380,191,189
SetupA_Nodes,20,3,23,1,2569,1082,1487
SetupA_Nodes,20,3,23,2,3211,2230,981
SetupA_Nodes,20,3,23,3,602,490,112
SetupA_Nodes,20,3,23,4,15,15,0
SetupA_Nodes,20,3,23,5,0,0,0
SetupA_Nodes,20,3,23,6,0,0,0
SetupA_Nodes,20,3,23,7,0,0,0
SetupA_Nodes,20,3,23,8,0,0,0
SetupA_Nodes,20,3,23,9,0,0,0
SetupA_Nodes,20,3,23,10,0,0,0
SetupA_Nodes,20,3,23,11,0,0,0
SetupA_Nodes,20,3,23,12,0,0,0
SetupA_Nodes,20,3,23,13,0,0,0
SetupA_Nodes,20,3,23,14,0,0,0
SetupA_Nodes,20,3,23,15,0,0,0
SetupA_Nodes,20,3,23,16,0,0,0
SetupA_Nodes,20,3,23,17,0,0,0
SetupA_Nodes,20,3,23,18,0,0,0
SetupA_Nodes,20,3,24,0,380,191,189
SetupA_Nodes,20,3,24,1,1548,605,943
SetupA_Nodes,20,3,24,2,1955,1065,890
SetupA_Nodes,20,3,24,3,706,318,388
SetupA_Nodes,20,3,24,4,293,75,218
SetupA_Nodes,20,3,24,5,6,0,6
SetupA_Nodes,20,3,24,6,0,0,0
SetupA_Nodes,20,3,24,7,0,0,0
SetupA_Nodes,20,3,24,8,0,0,0
SetupA_Nodes,20,3,24,9,0,0,0
SetupA_Nodes,20,3,24,10,0,0,0
SetupA_Nodes,20,3,24,11,0,0,0
SetupA_Nodes,20,3,24,12,0,0,0
SetupA_Nodes,20,3,24,13,0,0,0
SetupA_Nodes,20,3,24,14,0,0,0
SetupA_Nodes,20,3,24,15,0,0,0
SetupA_Nodes,20,3,24,16,0,0,0
SetupA_Nodes,20,3,24,17,0,0,0
SetupA_Nodes,20,3,24,18,0,0,0
SetupA_Nodes,20,3,25,0,380,191,189
SetupA_Nodes,20,3,25,1,2640,1211,1429
SetupA_Nodes,20,3,25,2,2678,1521,1157
SetupA_Nodes,20,3,25,3,1033,340,693
SetupA_Nodes,20,3,25,4,1049,152,897
SetupA_Nodes,20,3,25,5,6,0,6
SetupA_Nodes,20,3,25,6,0,0,0
SetupA_Nodes,20,3,25,7,0,0,0
SetupA_Nodes,20,3,25,8,0,0,0
SetupA_Nodes,20,3,25,9,0,0,0
SetupA_Nodes,20,3,25,10,0,0,0
SetupA_Nodes,20,3,25,11,0,0,0
SetupA_Nodes,20,3,25,12,0,0,0
SetupA_Nodes,20,3,25,13,0,0,0
SetupA_Nodes,20,3,25,14,0,0,0
SetupA_Nodes,20,3,25,15,0,0,0
SetupA_Nodes,20,3,25,16,0,0,0
SetupA_Nodes,20,3,25,17,0,0,0
SetupA_Nodes,20,3,25,18,0,0,0
SetupA_Nodes,20,3,26,0,380,191,189
SetupA_Nodes,20,3,26,1,2051,810,1241
SetupA_Nodes,20,3,26,2,2231,1362,869
SetupA_Nodes,20,3,26,3,997,788,209
SetupA_Nodes,20,3,26,4,102,93,9
SetupA_Nodes,20,3,26,5,12,12,0
SetupA_Nodes,20,3,26,6,0,0,0
SetupA_Nodes,20,3,26,7,0,0,0
SetupA_Nodes,20,3,26,8,0,0,0
SetupA_Nodes,20,3,26,9,0,0,0
SetupA_Nodes,20,3,26,10,0,0,0
SetupA_Nodes,20,3,26,11,0,0,0
SetupA_Nodes,20,3,26,12,0,0,0
SetupA_Nodes,20,3,26,13,0,0,0
SetupA_Nodes,20,3,26,14,0,0,0
SetupA_Nodes,20,3,26,15,0,0,0
SetupA_Nodes,20,3,26,16,0,0,0
SetupA_Nodes,20,3,26,17,0,0,0
SetupA_Nodes,20,3,26,18,0,0,0
SetupA_Nodes,20,3,27,0,380,191,189
SetupA_Nodes,20,3,27,1,2253,894,1359
SetupA_Nodes,20,3,27,2,3326,1843,1483
SetupA_Nodes,20,3,27,3,2207,1479,728
SetupA_Nodes,20,3,27,4,819,715,104
SetupA_Nodes,20,3,27,5,48,48,0
SetupA_Nodes,20,3,27,6,7,7,0
SetupA_Nodes,20,3,27,7,0,0,0
SetupA_Nodes,20,3,27,8,0,0,0
SetupA_Nodes,20,3,27,9,0,0,0
SetupA_Nodes,20,3,27,10,0,0,0
SetupA_Nodes,20,3,27,11,0,0,0
SetupA_Nodes,20,3,27,12,0,0,0
SetupA_Nodes,20,3,27,13,0,0,0
SetupA_Nodes,20,3,27,14,0,0,0
SetupA_Nodes,20,3,27,15,0,0,0
SetupA_Nodes,20,3,27,16,0,0,0
SetupA_Nodes,20,3,27,17,0,0,0
SetupA_Nodes,20,3,27,18,0,0,0
SetupA_Nodes,20,3,28,0,380,191,189
SetupA_Nodes,20,3,28,1,2020,828,1192
SetupA_Nodes,20,3,28,2,4804,2868,1936
SetupA_Nodes,20,3,28,3,5168,3759,1409
SetupA_Nodes,20,3,28,4,2316,1718,598
SetupA_Nodes,20,3,28,5,467,392,75
SetupA_Nodes,20,3,28,6,56,56,0
SetupA_Nodes,20,3,28,7,8,8,0
SetupA_Nodes,20,3,28,8,0,0,0
SetupA_Nodes,20,3,28,9,0,0,0
SetupA_Nodes,20,3,28,10,0,0,0
SetupA_Nodes,20,3,28,11,0,0,0
SetupA_Nodes,20,3,28,12,0,0,0
SetupA_Nodes,20,3,28,13,0,0,0
SetupA_Nodes,20,3,28,14,0,0,0
SetupA_Nodes,20,3,28,15,0,0,0
SetupA_Nodes,20,3,28,16,0,0,0
SetupA_Nodes,20,3,28,17,0,0,0
SetupA_Nodes,20,3,28,18,0,0,0
SetupA_Nodes,20,3,29,0,380,191,189
SetupA_Nodes,20,3,29,1,2475,1046,1429
SetupA_Nodes,20,3,29,2,3470,2007,1463
SetupA_Nodes,20,3,29,3,677,248,429
SetupA_Nodes,20,3,29,4,301,57,244
SetupA_Nodes,20,3,29,5,12,6,6
SetupA_Nodes,20,3,29,6,0,0,0
SetupA_Nodes,20,3,29,7,0,0,0
SetupA_Nodes,20,3,29,8,0,0,0
SetupA_Nodes,20,3,29,9,0,0,0
SetupA_Nodes,20,3,29,10,0,0,0
SetupA_Nodes,20,3,29,11,0,0,0
SetupA_Nodes,20,3,29,12,0,0,0
SetupA_Nodes,20,3,29,13,0,0,0
SetupA_Nodes,20,3,29,14,0,0,0
SetupA_Nodes,20,3,29,15,0,0,0
SetupA_Nodes,20,3,29,16,0,0,0
SetupA_Nodes,20,3,29,17,0,0,0
SetupA_Nodes,20,3,29,18,0,0,0
SetupA_Nodes,30,3,0,0,870,436,434
SetupA_Nodes,30,3,0,1,11261,5347,5914
SetupA_Nodes,30,3,0,2,6224,4438,1786
SetupA_Nodes,30,3,0,3,304,266,38
SetupA_Nodes,30,3,0,4,25,25,0
SetupA_Nodes,30,3,0,5,0,0,0
SetupA_Nodes,30,3,0,6,0,0,0
SetupA_Nodes,30,3,0,7,0,0,0
SetupA_Nodes,30,3,0,8,0,0,0
SetupA_Nodes,30,3,0,9,0,0,0
SetupA_Nodes,30,3,0,10,0,0,0
SetupA_Nodes,30,3,0,11,0,0,0
SetupA_Nodes,30,3,0,12,0,0,0
SetupA_Nodes,30,3,0,13,0,0,0
SetupA_Nodes,30,3,0,14,0,0,0
SetupA_Nodes,30,3,0,15,0,0,0
SetupA_Nodes,30,3,0,16,0,0,0
SetupA_Nodes,30,3,0,17,0,0,0
SetupA_Nodes,30,3,0,18,0,0,0
SetupA_Nodes,30,3,0,19,0,0,0
SetupA_Nodes,30,3,0,20,0,0,0
SetupA_Nodes,30,3,0,21,0,0,0
SetupA_Nodes,30,3,0,22,0,0,0
SetupA_Nodes,30,3,0,23,0,0,0
SetupA_Nodes,30,3,0,24,0,0,0
SetupA_Nodes,30,3,0,25,0,0,0
SetupA_Nodes,30,3,0,26,0,0,0
SetupA_Nodes,30,3,0,27,0,0,0
SetupA_Nodes,30,3,0,28,0,0,0
SetupA_Nodes,30,3,1,0,870,436,434
SetupA_Nodes,30,3,1,1,7069,2930,4139
SetupA_Nodes,30,3,1,2,8131,5283,2848
SetupA_Nodes,30,3,1,3,3726,2631,1095
SetupA_Nodes,30,3,1,4,45,45,0
SetupA_Nodes,30,3,1,5,6,6,0
SetupA_Nodes,30,3,1,6,0,0,0
SetupA_Nodes,30,3,1,7,0,0,0
SetupA_Nodes,30,3,1,8,0,0,0
SetupA_Nodes,30,3,1,9,0,0,0
SetupA_Nodes,30,3,1,10,0,0,0
SetupA_Nodes,30,3,1,11,0,0,0
SetupA_Nodes,30,3,1,12,0,0,0
SetupA_Nodes,30,3,1,13,0,0,0
SetupA_Nodes,30,3,1,14,0,0,0
SetupA_Nodes,30,3,1,15,0,0,0
SetupA_Nodes,30,3,1,16,0,0,0
SetupA_Nodes,30,3,1,17,0,0,0
SetupA_Nodes,30,3,1,18,0,0,0
SetupA_Nodes,30,3,1,19,0,0,0
SetupA_Nodes,30,3,1,20,0,0,0
SetupA_Nodes,30,3,1,21,0,0,0
SetupA_Nodes,30,3,1,22,0,0,0
SetupA_Nodes,30,3,1,23,0,0,0
SetupA_Nodes,30,3,1,24,0,0,0
SetupA_Nodes,30,3,1,25,0,0,0
SetupA_Nodes,30,3,1,26,0,0,0
SetupA_Nodes,30,3,1,27,0,0,0
SetupA_Nodes,30,3,1,28,0,0,0
SetupA_Nodes,30,3,2,0,870,436,434
SetupA_Nodes,30,3,2,1,4927,1843,3084
SetupA_Nodes,30,3,2,2,12732,6086,6646
SetupA_Nodes,30,3,2,3,21129,11728,9401
SetupA_Nodes,30,3,2,4,4893,4209,684
SetupA_Nodes,30,3,2,5,96,96,0
SetupA_Nodes,30,3,2,6,14,14,0
SetupA_Nodes,30,3,2,7,0,0,0
SetupA_Nodes,30,3,2,8,0,0,0
SetupA_Nodes,30,3,2,9,0,0,0
SetupA_Nodes,30,3,2,10,0,0,0
SetupA_Nodes,30,3,2,11,0,0,0
SetupA_Nodes,30,3,2,12,0,0,0
SetupA_Nodes,30,3,2,13,0,0,0
SetupA_Nodes,30,3,2,14,0,0,0
SetupA_Nodes,30,3,2,15,0,0,0
SetupA_Nodes,30,3,2,16,0,0,0
SetupA_Nodes,30,3,2,17,0,0,0
SetupA_Nodes,30,3,2,18,0,0,0
SetupA_Nodes,30,3,2,19,0,0,0
SetupA_Nodes,30,3,2,20,0,0,0
SetupA_Nodes,30,3,2,21,0,0,0
SetupA_Nodes,30,3,2,22,0,0,0
SetupA_Nodes,30,3,2,23,0,0,0
SetupA_Nodes,30,3,2,24,0,0,0
SetupA_Nodes,30,3,2,25,0,0,0
SetupA_Nodes,30,3,2,26,0,0,0
SetupA_Nodes,30,3,2,27,0,0,0
SetupA_Nodes,30,3,2,28,0,0,0
SetupA_Nodes,30,3,3,0,870,436,434
SetupA_Nodes,30,3,3,1,6859,3009,3850
SetupA_Nodes,30,3,3,2,9089,5280,3809
SetupA_Nodes,30,3,3,3,2765,1142,1623
SetupA_Nodes,30,3,3,4,325,70,255
SetupA_Nodes,30,3,3,5,48,6,42
SetupA_Nodes,30,3,3,6,7,0,7
SetupA_Nodes,30,3,3,7,0,0,0
SetupA_Nodes,30,3,3,8,0,0,0
SetupA_Nodes,30,3,3,9,0,0,0
SetupA_Nodes,30,3,3,10,0,0,0
SetupA_Nodes,30,3,3,11,0,0,0
SetupA_Nodes,30,3,3,12,0,0,0
SetupA_Nodes,30,3,3,13,0,0,0
SetupA_Nodes,30,3,3,14,0,0,0
SetupA_Nodes,30,3,3,15,0,0,0
SetupA_Nodes,30,3,3,16,0,0,0
SetupA_Nodes,30,3,3,17,0,0,0
SetupA_Nodes,30,3,3,18,0,0,0
SetupA_Nodes,30,3,3,19,0,0,0
SetupA_Nodes,30,3,3,20,0,0,0
SetupA_Nodes,30,3,3,21,0,0,0
SetupA_Nodes,30,3,3,22,0,0,0
SetupA_Nodes,30,3,3,23,0,0,0
SetupA_Nodes,30,3,3,24,0,0,0
SetupA_Nodes,30,3,3,25,0,0,0
SetupA_Nodes,30,3,3,26,0,0,0
SetupA_Nodes,30,3,3,27,0,0,0
SetupA_Nodes,30,3,3,28,0,0,0
SetupA_Nodes,30,3,4,0,870,436,434
SetupA_Nodes,30,3,4,1,4934,1986,2948
SetupA_Nodes,30,3,4,2,12705,7223,5482
SetupA_Nodes,30,3,4,3,11397,5902,5495
SetupA_Nodes,30,3,4,4,4463,1442,3021
SetupA_Nodes,30,3,4,5,48,36,12
SetupA_Nodes,30,3,4,6,7,7,0
SetupA_Nodes,30,3,4,7,0,0,0
SetupA_Nodes,30,3,4,8,0,0,0
SetupA_Nodes,30,3,4,9,0,0,0
SetupA_Nodes,30,3,4,10,0,0,0
SetupA_Nodes,30,3,4,11,0,0,0
SetupA_Nodes,30,3,4,12,0,0,0
SetupA_Nodes,30,3,4,13,0,0,0
SetupA_Nodes,30,3,4,14,0,0,0
SetupA_Nodes,30,3,4,15,0,0,0
SetupA_Nodes,30,3,4,16,0,0,0
SetupA_Nodes,30,3,4,17,0,0,0
SetupA_Nodes,30,3,4,18,0,0,0
SetupA_Nodes,30,3,4,19,0,0,0
SetupA_Nodes,30,3,4,20,0,0,0
SetupA_Nodes,30,3,4,21,0,0,0
SetupA_Nodes,30,3,4,22,0,0,0
SetupA_Nodes,30,3,4,23,0,0,0
SetupA_Nodes,30,3,4,24,0,0,0
SetupA_Nodes,30,3,4,25,0,0,0
SetupA_Nodes,30,3,4,26,0,0,0
SetupA_Nodes,30,3,4,27,0,0,0
SetupA_Nodes,30,3,4,28,0,0,0
SetupA_Nodes,30,3,5,0,870,436,434
SetupA_Nodes,30,3,5,1,2920,1061,1859
SetupA_Nodes,30,3,5,2,4520,1761,2759
SetupA_Nodes,30,3,5,3,1635,787,848
SetupA_Nodes,30,3,5,4,790,332,458
SetupA_Nodes,30,3,5,5,90,48,42
SetupA_Nodes,30,3,5,6,14,7,7
SetupA_Nodes,30,3,5,7,0,0,0
SetupA_Nodes,30,3,5,8,0,0,0
SetupA_Nodes,30,3,5,9,0,0,0
SetupA_Nodes,30,3,5,10,0,0,0
SetupA_Nodes,30,3,5,11,0,0,0
SetupA_Nodes,30,3,5,12,0,0,0
SetupA_Nodes,30,3,5,13,0,0,0
SetupA_Nodes,30,3,5,14,0,0,0
SetupA_Nodes,30,3,5,15,0,0,0
SetupA_Nodes,30,3,5,16,0,0,0
SetupA_Nodes,30,3,5,17,0,0,0
SetupA_Nodes,30,3,5,18,0,0,0
SetupA_Nodes,30,3,5,19,0,0,0
SetupA_Nodes,30,3,5,20,0,0,0
SetupA_Nodes,30,3,5,21,0,0,0
SetupA_Nodes,30,3,5,22,0,0,0
SetupA_Nodes,30,3,5,23,0,0,0
SetupA_Nodes,30,3,5,24,0,0,0
SetupA_Nodes,30,3,5,25,0,0,0
SetupA_Nodes,30,3,5,26,0,0,0
SetupA_Nodes,30,3,5,27,0,0,0
SetupA_Nodes,30,3,5,28,0,0,0
SetupA_Nodes,30,3,6,0,870,436,434
SetupA_Nodes,30,3,6,1,7420,3187,4233
SetupA_Nodes,30,3,6,2,9016,5606,3410
SetupA_Nodes,30,3,6,3,16485,10332,6153
SetupA_Nodes,30,3,6,4,7796,6016,1780
SetupA_Nodes,30,3,6,5,1259,1128,131
SetupA_Nodes,30,3,6,6,56,56,0
SetupA_Nodes,30,3,6,7,8,8,0
SetupA_Nodes,30,3,6,8,0,0,0
SetupA_Nodes,30,3,6,9,0,0,0
SetupA_Nodes,30,3,6,10,0,0,0
SetupA_Nodes,30,3,6,11,0,0,0
SetupA_Nodes,30,3,6,12,0,0,0
SetupA_Nodes,30,3,6,13,0,0,0
SetupA_Nodes,30,3,6,14,0,0,0
SetupA_Nodes,30,3,6,15,0,0,0
SetupA_Nodes,30,3,6,16,0,0,0
SetupA_Nodes,30,3,6,17,0,0,0
SetupA_Nodes,30,3,6,18,0,0,0
SetupA_Nodes,30,3,6,19,0,0,0
SetupA_Nodes,30,3,6,20,0,0,0
SetupA_Nodes,30,3,6,21,0,0,0
SetupA_Nodes,30,3,6,22,0,0,0
SetupA_Nodes,30,3,6,23,0,0,0
SetupA_Nodes,30,3,6,24,0,0,0
SetupA_Nodes,30,3,6,25,0,0,0
SetupA_Nodes,30,3,6,26,0,0,0
SetupA_Nodes,30,3,6,27,0,0,0
SetupA_Nodes,30,3,6,28,0,0,0
SetupA_Nodes,30,3,7,0,870,436,434
SetupA_Nodes,30,3,7,1,3224,1239,1985
SetupA_Nodes,30,3,7,2,1315,774,541
SetupA_Nodes,30,3,7,3,920,282,638
SetupA_Nodes,30,3,7,4,103,6,97
SetupA_Nodes,30,3,7,5,6,0,6
SetupA_Nodes,30,3,7,6,0,0,0
SetupA_Nodes,30,3,7,7,0,0,0
SetupA_Nodes,30,3,7,8,0,0,0
SetupA_Nodes,30,3,7,9,0,0,0
SetupA_Nodes,30,3,7,10,0,0,0
SetupA_Nodes,30,3,7,11,0,0,0
SetupA_Nodes,30,3,7,12,0,0,0
SetupA_Nodes,30,3,7,13,0,0,0
SetupA_Nodes,30,3,7,14,0,0,0
SetupA_Nodes,30,3,7,15,0,0,0
SetupA_Nodes,30,3,7,16,0,0,0
SetupA_Nodes,30,3,7,17,0,0,0
SetupA_Nodes,30,3,7,18,0,0,0
SetupA_Nodes,30,3,7,19,0,0,0
SetupA_Nodes,30,3,7,20,0,0,0
SetupA_Nodes,30,3,7,21,0,0,0
SetupA_Nodes,30,3,7,22,0,0,0
SetupA_Nodes,30,3,7,23,0,0,0
SetupA_Nodes,30,3,7,24,0,0,0
SetupA_Nodes,30,3,7,25,0,0,0
SetupA_Nodes,30,3,7,26,0,0,0
SetupA_Nodes,30,3,7,27,0,0,0
SetupA_Nodes,30,3,7,28,0,0,0
SetupA_Nodes,30,3,8,0,870,436,434
SetupA_Nodes,30,3,8,1,6522,2556,3966
SetupA_Nodes,30,3,8,2,17230,9877,7353
SetupA_Nodes,30,3,8,3,15741,8700,7041
SetupA_Nodes,30,3,8,4,7178,5199,1979
SetupA_Nodes,30,3,8,5,6,6,0
SetupA_Nodes,30,3,8,6,0,0,0
SetupA_Nodes,30,3,8,7,0,0,0
SetupA_Nodes,30,3,8,8,0,0,0
SetupA_Nodes,30,3,8,9,0,0,0
SetupA_Nodes,30,3,8,10,0,0,0
SetupA_Nodes,30,3,8,11,0,0,0
SetupA_Nodes,30,3,8,12,0,0,0
SetupA_Nodes,30,3,8,13,0,0,0
SetupA_Nodes,30,3,8,14,0,0,0
SetupA_Nodes,30,3,8,15,0,0,0
SetupA_Nodes,30,3,8,16,0,0,0
SetupA_Nodes,30,3,8,17,0,0,0
SetupA_Nodes,30,3,8,18,0,0,0
SetupA_Nodes,30,3,8,19,0,0,0
SetupA_Nodes,30,3,8,20,0,0,0
SetupA_Nodes,30,3,8,21,0,0,0
SetupA_Nodes,30,3,8,22,0,0,0
SetupA_Nodes,30,3,8,23,0,0,0
SetupA_Nodes,30,3,8,24,0,0,0
SetupA_Nodes,30,3,8,25,0,0,0
SetupA_Nodes,30,3,8,26,0,0,0
SetupA_Nodes,30,3,8,27,0,0,0
SetupA_Nodes,30,3,8,28,0,0,0
SetupA_Nodes,30,3,9,0,870,436,434
SetupA_Nodes,30,3,9,1,4154,1557,2597
SetupA_Nodes,30,3,9,2,5837,3300,2537
SetupA_Nodes,30,3,9,3,4104,2358,1746
SetupA_Nodes,30,3,9,4,130,51,79
SetupA_Nodes,30,3,9,5,6,0,6
SetupA_Nodes,30,3,9,6,0,0,0
SetupA_Nodes,30,3,9,7,0,0,0
SetupA_Nodes,30,3,9,8,0,0,0
SetupA_Nodes,30,3,9,9,0,0,0
SetupA_Nodes,30,3,9,10,0,0,0
SetupA_Nodes,30,3,9,11,0,0,0
SetupA_Nodes,30,3,9,12,0,0,0
SetupA_Nodes,30,3,9,13,0,0,0
SetupA_Nodes,30,3,9,14,0,0,0
SetupA_Nodes,30,3,9,15,0,0,0
SetupA_Nodes,30,3,9,16,0,0,0
SetupA_Nodes,30,3,9,17,0,0,0
SetupA_Nodes,30,3,9,18,0,0,0
SetupA_Nodes,30,3,9,19,0,0,0
SetupA_Nodes,30,3,9,20,0,0,0
SetupA_Nodes,30,3,9,21,0,0,0
SetupA_Nodes,30,3,9,22,0,0,0
SetupA_Nodes,30,3,9,23,0,0,0
SetupA_Nodes,30,3,9,24,0,0,0
SetupA_Nodes,30,3,9,25,0,0,0
SetupA_Nodes,30,3,9,26,0,0,0
SetupA_Nodes,30,3,9,27,0,0,0
SetupA_Nodes,30,3,9,28,0,0,0
SetupA_Nodes,30,3,10,0,870,436,434
SetupA_Nodes,30,3,10,1,5915,2358,3557
SetupA_Nodes,30,3,10,2,9090,5216,3874
SetupA_Nodes,30,3,10,3,9193,6070,3123
SetupA_Nodes,30,3,10,4,1498,1130,368
SetupA_Nodes,30,3,10,5,47,24,23
SetupA_Nodes,30,3,10,6,0,0,0
SetupA_Nodes,30,3,10,7,0,0,0
SetupA_Nodes,30,3,10,8,0,0,0
SetupA_Nodes,30,3,10,9,0,0,0
SetupA_Nodes,30,3,10,10,0,0,0
SetupA_Nodes,30,3,10,11,0,0,0
SetupA_Nodes,30,3,10,12,0,0,0
SetupA_Nodes,30,3,10,13,0,0,0
SetupA_Nodes,30,3,10,14,0,0,0
SetupA_Nodes,30,3,10,15,0,0,0
SetupA_Nodes,30,3,10,16,0,0,0
SetupA_Nodes,30,3,10,17,0,0,0
