Setup,Nodes,Deg,Rep,Z_Size,Requested_CITs,Performed_CITs,Bypassed_CITs
SetupB_Density,20,2,12,13,0,0,0
SetupB_Density,20,2,12,14,0,0,0
SetupB_Density,20,2,12,15,0,0,0
SetupB_Density,20,2,12,16,0,0,0
SetupB_Density,20,2,12,17,0,0,0
SetupB_Density,20,2,12,18,0,0,0
SetupB_Density,20,2,13,0,380,190,190
SetupB_Density,20,2,13,1,1654,739,915
SetupB_Density,20,2,13,2,2109,1349,760
SetupB_Density,20,2,13,3,72,72,0
SetupB_Density,20,2,13,4,30,30,0
SetupB_Density,20,2,13,5,6,6,0
SetupB_Density,20,2,13,6,0,0,0
SetupB_Density,20,2,13,7,0,0,0
SetupB_Density,20,2,13,8,0,0,0
SetupB_Density,20,2,13,9,0,0,0
SetupB_Density,20,2,13,10,0,0,0
SetupB_Density,20,2,13,11,0,0,0
SetupB_Density,20,2,13,12,0,0,0
SetupB_Density,20,2,13,13,0,0,0
SetupB_Density,20,2,13,14,0,0,0
SetupB_Density,20,2,13,15,0,0,0
SetupB_Density,20,2,13,16,0,0,0
SetupB_Density,20,2,13,17,0,0,0
SetupB_Density,20,2,13,18,0,0,0
SetupB_Density,20,2,14,0,380,190,190
SetupB_Density,20,2,14,1,549,188,361
SetupB_Density,20,2,14,2,287,148,139
SetupB_Density,20,2,14,3,16,12,4
SetupB_Density,20,2,14,4,0,0,0
SetupB_Density,20,2,14,5,0,0,0
SetupB_Density,20,2,14,6,0,0,0
SetupB_Density,20,2,14,7,0,0,0
SetupB_Density,20,2,14,8,0,0,0
SetupB_Density,20,2,14,9,0,0,0
SetupB_Density,20,2,14,10,0,0,0
SetupB_Density,20,2,14,11,0,0,0
SetupB_Density,20,2,14,12,0,0,0
SetupB_Density,20,2,14,13,0,0,0
SetupB_Density,20,2,14,14,0,0,0
SetupB_Density,20,2,14,15,0,0,0
SetupB_Density,20,2,14,16,0,0,0
SetupB_Density,20,2,14,17,0,0,0
SetupB_Density,20,2,14,18,0,0,0
SetupB_Density,20,2,15,0,380,190,190
SetupB_Density,20,2,15,1,802,336,466
SetupB_Density,20,2,15,2,772,349,423
SetupB_Density,20,2,15,3,543,182,361
SetupB_Density,20,2,15,4,65,36,29
SetupB_Density,20,2,15,5,0,0,0
SetupB_Density,20,2,15,6,0,0,0
SetupB_Density,20,2,15,7,0,0,0
SetupB_Density,20,2,15,8,0,0,0
SetupB_Density,20,2,15,9,0,0,0
SetupB_Density,20,2,15,10,0,0,0
SetupB_Density,20,2,15,11,0,0,0
SetupB_Density,20,2,15,12,0,0,0
SetupB_Density,20,2,15,13,0,0,0
SetupB_Density,20,2,15,14,0,0,0
SetupB_Density,20,2,15,15,0,0,0
SetupB_Density,20,2,15,16,0,0,0
SetupB_Density,20,2,15,17,0,0,0
SetupB_Density,20,2,15,18,0,0,0
SetupB_Density,20,2,16,0,380,190,190
SetupB_Density,20,2,16,1,1525,703,822
SetupB_Density,20,2,16,2,199,173,26
SetupB_Density,20,2,16,3,64,64,0
SetupB_Density,20,2,16,4,30,30,0
SetupB_Density,20,2,16,5,6,6,0
SetupB_Density,20,2,16,6,0,0,0
SetupB_Density,20,2,16,7,0,0,0
SetupB_Density,20,2,16,8,0,0,0
SetupB_Density,20,2,16,9,0,0,0
SetupB_Density,20,2,16,10,0,0,0
SetupB_Density,20,2,16,11,0,0,0
SetupB_Density,20,2,16,12,0,0,0
SetupB_Density,20,2,16,13,0,0,0
SetupB_Density,20,2,16,14,0,0,0
SetupB_Density,20,2,16,15,0,0,0
SetupB_Density,20,2,16,16,0,0,0
SetupB_Density,20,2,16,17,0,0,0
SetupB_Density,20,2,16,18,0,0,0
SetupB_Density,20,2,17,0,380,190,190
SetupB_Density,20,2,17,1,444,144,300
SetupB_Density,20,2,17,2,403,190,213
SetupB_Density,20,2,17,3,86,32,54
SetupB_Density,20,2,17,4,10,5,5
SetupB_Density,20,2,17,5,0,0,0
SetupB_Density,20,2,17,6,0,0,0
SetupB_Density,20,2,17,7,0,0,0
SetupB_Density,20,2,17,8,0,0,0
SetupB_Density,20,2,17,9,0,0,0
SetupB_Density,20,2,17,10,0,0,0
SetupB_Density,20,2,17,11,0,0,0
SetupB_Density,20,2,17,12,0,0,0
SetupB_Density,20,2,17,13,0,0,0
SetupB_Density,20,2,17,14,0,0,0
SetupB_Density,20,2,17,15,0,0,0
SetupB_Density,20,2,17,16,0,0,0
SetupB_Density,20,2,17,17,0,0,0
SetupB_Density,20,2,17,18,0,0,0
SetupB_Density,20,2,18,0,380,190,190
SetupB_Density,20,2,18,1,425,139,286
SetupB_Density,20,2,18,2,259,110,149
SetupB_Density,20,2,18,3,8,4,4
SetupB_Density,20,2,18,4,0,0,0
SetupB_Density,20,2,18,5,0,0,0
SetupB_Density,20,2,18,6,0,0,0
SetupB_Density,20,2,18,7,0,0,0
SetupB_Density,20,2,18,8,0,0,0
SetupB_Density,20,2,18,9,0,0,0
SetupB_Density,20,2,18,10,0,0,0
SetupB_Density,20,2,18,11,0,0,0
SetupB_Density,20,2,18,12,0,0,0
SetupB_Density,20,2,18,13,0,0,0
SetupB_Density,20,2,18,14,0,0,0
SetupB_Density,20,2,18,15,0,0,0
SetupB_Density,20,2,18,16,0,0,0
SetupB_Density,20,2,18,17,0,0,0
SetupB_Density,20,2,18,18,0,0,0
SetupB_Density,20,2,19,0,380,190,190
SetupB_Density,20,2,19,1,540,213,327
SetupB_Density,20,2,19,2,59,47,12
SetupB_Density,20,2,19,3,8,8,0
SetupB_Density,20,2,19,4,0,0,0
SetupB_Density,20,2,19,5,0,0,0
SetupB_Density,20,2,19,6,0,0,0
SetupB_Density,20,2,19,7,0,0,0
SetupB_Density,20,2,19,8,0,0,0
SetupB_Density,20,2,19,9,0,0,0
SetupB_Density,20,2,19,10,0,0,0
SetupB_Density,20,2,19,11,0,0,0
SetupB_Density,20,2,19,12,0,0,0
SetupB_Density,20,2,19,13,0,0,0
SetupB_Density,20,2,19,14,0,0,0
SetupB_Density,20,2,19,15,0,0,0
SetupB_Density,20,2,19,16,0,0,0
SetupB_Density,20,2,19,17,0,0,0
SetupB_Density,20,2,19,18,0,0,0
SetupB_Density,20,2,20,0,380,190,190
SetupB_Density,20,2,20,1,458,145,313
SetupB_Density,20,2,20,2,186,78,108
SetupB_Density,20,2,20,3,28,8,20
SetupB_Density,20,2,20,4,5,0,5
SetupB_Density,20,2,20,5,0,0,0
SetupB_Density,20,2,20,6,0,0,0
SetupB_Density,20,2,20,7,0,0,0
SetupB_Density,20,2,20,8,0,0,0
SetupB_Density,20,2,20,9,0,0,0
SetupB_Density,20,2,20,10,0,0,0
SetupB_Density,20,2,20,11,0,0,0
SetupB_Density,20,2,20,12,0,0,0
SetupB_Density,20,2,20,13,0,0,0
SetupB_Density,20,2,20,14,0,0,0
SetupB_Density,20,2,20,15,0,0,0
SetupB_Density,20,2,20,16,0,0,0
SetupB_Density,20,2,20,17,0,0,0
SetupB_Density,20,2,20,18,0,0,0
SetupB_Density,20,2,21,0,380,190,190
SetupB_Density,20,2,21,1,738,338,400
SetupB_Density,20,2,21,2,231,162,69
SetupB_Density,20,2,21,3,12,12,0
SetupB_Density,20,2,21,4,0,0,0
SetupB_Density,20,2,21,5,0,0,0
SetupB_Density,20,2,21,6,0,0,0
SetupB_Density,20,2,21,7,0,0,0
SetupB_Density,20,2,21,8,0,0,0
SetupB_Density,20,2,21,9,0,0,0
SetupB_Density,20,2,21,10,0,0,0
SetupB_Density,20,2,21,11,0,0,0
SetupB_Density,20,2,21,12,0,0,0
SetupB_Density,20,2,21,13,0,0,0
SetupB_Density,20,2,21,14,0,0,0
SetupB_Density,20,2,21,15,0,0,0
SetupB_Density,20,2,21,16,0,0,0
SetupB_Density,20,2,21,17,0,0,0
SetupB_Density,20,2,21,18,0,0,0
SetupB_Density,20,2,22,0,380,190,190
SetupB_Density,20,2,22,1,466,175,291
SetupB_Density,20,2,22,2,115,55,60
SetupB_Density,20,2,22,3,8,4,4
SetupB_Density,20,2,22,4,0,0,0
SetupB_Density,20,2,22,5,0,0,0
SetupB_Density,20,2,22,6,0,0,0
SetupB_Density,20,2,22,7,0,0,0
SetupB_Density,20,2,22,8,0,0,0
SetupB_Density,20,2,22,9,0,0,0
SetupB_Density,20,2,22,10,0,0,0
SetupB_Density,20,2,22,11,0,0,0
SetupB_Density,20,2,22,12,0,0,0
SetupB_Density,20,2,22,13,0,0,0
SetupB_Density,20,2,22,14,0,0,0
SetupB_Density,20,2,22,15,0,0,0
SetupB_Density,20,2,22,16,0,0,0
SetupB_Density,20,2,22,17,0,0,0
SetupB_Density,20,2,22,18,0,0,0
SetupB_Density,20,2,23,0,380,190,190
SetupB_Density,20,2,23,1,579,194,385
SetupB_Density,20,2,23,2,359,179,180
SetupB_Density,20,2,23,3,99,70,29
SetupB_Density,20,2,23,4,10,10,0
SetupB_Density,20,2,23,5,0,0,0
SetupB_Density,20,2,23,6,0,0,0
SetupB_Density,20,2,23,7,0,0,0
SetupB_Density,20,2,23,8,0,0,0
SetupB_Density,20,2,23,9,0,0,0
SetupB_Density,20,2,23,10,0,0,0
SetupB_Density,20,2,23,11,0,0,0
SetupB_Density,20,2,23,12,0,0,0
SetupB_Density,20,2,23,13,0,0,0
SetupB_Density,20,2,23,14,0,0,0
SetupB_Density,20,2,23,15,0,0,0
SetupB_Density,20,2,23,16,0,0,0
SetupB_Density,20,2,23,17,0,0,0
SetupB_Density,20,2,23,18,0,0,0
SetupB_Density,20,2,24,0,380,190,190
SetupB_Density,20,2,24,1,937,381,556
SetupB_Density,20,2,24,2,271,188,83
SetupB_Density,20,2,24,3,84,81,3
SetupB_Density,20,2,24,4,0,0,0
SetupB_Density,20,2,24,5,0,0,0
SetupB_Density,20,2,24,6,0,0,0
SetupB_Density,20,2,24,7,0,0,0
SetupB_Density,20,2,24,8,0,0,0
SetupB_Density,20,2,24,9,0,0,0
SetupB_Density,20,2,24,10,0,0,0
SetupB_Density,20,2,24,11,0,0,0
SetupB_Density,20,2,24,12,0,0,0
SetupB_Density,20,2,24,13,0,0,0
SetupB_Density,20,2,24,14,0,0,0
SetupB_Density,20,2,24,15,0,0,0
SetupB_Density,20,2,24,16,0,0,0
SetupB_Density,20,2,24,17,0,0,0
SetupB_Density,20,2,24,18,0,0,0
SetupB_Density,20,2,25,0,380,190,190
SetupB_Density,20,2,25,1,596,210,386
SetupB_Density,20,2,25,2,356,154,202
SetupB_Density,20,2,25,3,234,52,182
SetupB_Density,20,2,25,4,27,1,26
SetupB_Density,20,2,25,5,0,0,0
SetupB_Density,20,2,25,6,0,0,0
SetupB_Density,20,2,25,7,0,0,0
SetupB_Density,20,2,25,8,0,0,0
SetupB_Density,20,2,25,9,0,0,0
SetupB_Density,20,2,25,10,0,0,0
SetupB_Density,20,2,25,11,0,0,0
SetupB_Density,20,2,25,12,0,0,0
SetupB_Density,20,2,25,13,0,0,0
SetupB_Density,20,2,25,14,0,0,0
SetupB_Density,20,2,25,15,0,0,0
SetupB_Density,20,2,25,16,0,0,0
SetupB_Density,20,2,25,17,0,0,0
SetupB_Density,20,2,25,18,0,0,0
SetupB_Density,20,2,26,0,380,190,190
SetupB_Density,20,2,26,1,546,206,340
SetupB_Density,20,2,26,2,69,53,16
SetupB_Density,20,2,26,3,24,20,4
SetupB_Density,20,2,26,4,5,5,0
SetupB_Density,20,2,26,5,0,0,0
SetupB_Density,20,2,26,6,0,0,0
SetupB_Density,20,2,26,7,0,0,0
SetupB_Density,20,2,26,8,0,0,0
SetupB_Density,20,2,26,9,0,0,0
SetupB_Density,20,2,26,10,0,0,0
SetupB_Density,20,2,26,11,0,0,0
SetupB_Density,20,2,26,12,0,0,0
SetupB_Density,20,2,26,13,0,0,0
SetupB_Density,20,2,26,14,0,0,0
SetupB_Density,20,2,26,15,0,0,0
SetupB_Density,20,2,26,16,0,0,0
SetupB_Density,20,2,26,17,0,0,0
SetupB_Density,20,2,26,18,0,0,0
SetupB_Density,20,2,27,0,380,190,190
SetupB_Density,20,2,27,1,1000,440,560
SetupB_Density,20,2,27,2,188,156,32
SetupB_Density,20,2,27,3,44,44,0
SetupB_Density,20,2,27,4,10,10,0
SetupB_Density,20,2,27,5,0,0,0
SetupB_Density,20,2,27,6,0,0,0
SetupB_Density,20,2,27,7,0,0,0
SetupB_Density,20,2,27,8,0,0,0
SetupB_Density,20,2,27,9,0,0,0
SetupB_Density,20,2,27,10,0,0,0
SetupB_Density,20,2,27,11,0,0,0
SetupB_Density,20,2,27,12,0,0,0
SetupB_Density,20,2,27,13,0,0,0
SetupB_Density,20,2,27,14,0,0,0
SetupB_Density,20,2,27,15,0,0,0
SetupB_Density,20,2,27,16,0,0,0
SetupB_Density,20,2,27,17,0,0,0
SetupB_Density,20,2,27,18,0,0,0
SetupB_Density,20,2,28,0,380,190,190
SetupB_Density,20,2,28,1,664,270,394
SetupB_Density,20,2,28,2,144,102,42
SetupB_Density,20,2,28,3,64,41,23
SetupB_Density,20,2,28,4,15,10,5
SetupB_Density,20,2,28,5,0,0,0
SetupB_Density,20,2,28,6,0,0,0
SetupB_Density,20,2,28,7,0,0,0
SetupB_Density,20,2,28,8,0,0,0
SetupB_Density,20,2,28,9,0,0,0
SetupB_Density,20,2,28,10,0,0,0
SetupB_Density,20,2,28,11,0,0,0
SetupB_Density,20,2,28,12,0,0,0
SetupB_Density,20,2,28,13,0,0,0
SetupB_Density,20,2,28,14,0,0,0
SetupB_Density,20,2,28,15,0,0,0
SetupB_Density,20,2,28,16,0,0,0
SetupB_Density,20,2,28,17,0,0,0
SetupB_Density,20,2,28,18,0,0,0
SetupB_Density,20,2,29,0,380,190,190
SetupB_Density,20,2,29,1,399,110,289
SetupB_Density,20,2,29,2,30,12,18
SetupB_Density,20,2,29,3,4,0,4
SetupB_Density,20,2,29,4,0,0,0
SetupB_Density,20,2,29,5,0,0,0
SetupB_Density,20,2,29,6,0,0,0
SetupB_Density,20,2,29,7,0,0,0
SetupB_Density,20,2,29,8,0,0,0
SetupB_Density,20,2,29,9,0,0,0
SetupB_Density,20,2,29,10,0,0,0
SetupB_Density,20,2,29,11,0,0,0
SetupB_Density,20,2,29,12,0,0,0
SetupB_Density,20,2,29,13,0,0,0
SetupB_Density,20,2,29,14,0,0,0
SetupB_Density,20,2,29,15,0,0,0
SetupB_Density,20,2,29,16,0,0,0
SetupB_Density,20,2,29,17,0,0,0
SetupB_Density,20,2,29,18,0,0,0
SetupB_Density,20,3,0,0,380,190,190
SetupB_Density,20,3,0,1,3245,1476,1769
SetupB_Density,20,3,0,2,8092,5020,3072
SetupB_Density,20,3,0,3,6422,5376,1046
SetupB_Density,20,3,0,4,524,459,65
SetupB_Density,20,3,0,5,54,54,0
SetupB_Density,20,3,0,6,7,7,0
SetupB_Density,20,3,0,7,0,0,0
SetupB_Density,20,3,0,8,0,0,0
SetupB_Density,20,3,0,9,0,0,0
SetupB_Density,20,3,0,10,0,0,0
SetupB_Density,20,3,0,11,0,0,0
SetupB_Density,20,3,0,12,0,0,0
SetupB_Density,20,3,0,13,0,0,0
SetupB_Density,20,3,0,14,0,0,0
SetupB_Density,20,3,0,15,0,0,0
SetupB_Density,20,3,0,16,0,0,0
SetupB_Density,20,3,0,17,0,0,0
SetupB_Density,20,3,0,18,0,0,0
SetupB_Density,20,3,1,0,380,190,190
SetupB_Density,20,3,1,1,1812,633,1179
SetupB_Density,20,3,1,2,4814,2397,2417
SetupB_Density,20,3,1,3,6222,3400,2822
SetupB_Density,20,3,1,4,6164,4763,1401
SetupB_Density,20,3,1,5,12,12,0
SetupB_Density,20,3,1,6,0,0,0
SetupB_Density,20,3,1,7,0,0,0
SetupB_Density,20,3,1,8,0,0,0
SetupB_Density,20,3,1,9,0,0,0
SetupB_Density,20,3,1,10,0,0,0
SetupB_Density,20,3,1,11,0,0,0
SetupB_Density,20,3,1,12,0,0,0
SetupB_Density,20,3,1,13,0,0,0
SetupB_Density,20,3,1,14,0,0,0
SetupB_Density,20,3,1,15,0,0,0
SetupB_Density,20,3,1,16,0,0,0
SetupB_Density,20,3,1,17,0,0,0
SetupB_Density,20,3,1,18,0,0,0
SetupB_Density,20,3,2,0,380,190,190
SetupB_Density,20,3,2,1,1438,552,886
SetupB_Density,20,3,2,2,1554,1046,508
SetupB_Density,20,3,2,3,1036,703,333
SetupB_Density,20,3,2,4,35,30,5
SetupB_Density,20,3,2,5,6,6,0
SetupB_Density,20,3,2,6,0,0,0
SetupB_Density,20,3,2,7,0,0,0
SetupB_Density,20,3,2,8,0,0,0
SetupB_Density,20,3,2,9,0,0,0
SetupB_Density,20,3,2,10,0,0,0
SetupB_Density,20,3,2,11,0,0,0
SetupB_Density,20,3,2,12,0,0,0
SetupB_Density,20,3,2,13,0,0,0
SetupB_Density,20,3,2,14,0,0,0
SetupB_Density,20,3,2,15,0,0,0
SetupB_Density,20,3,2,16,0,0,0
SetupB_Density,20,3,2,17,0,0,0
SetupB_Density,20,3,2,18,0,0,0
SetupB_Density,20,3,3,0,380,190,190
SetupB_Density,20,3,3,1,1531,545,986
SetupB_Density,20,3,3,2,1495,856,639
SetupB_Density,20,3,3,3,40,32,8
SetupB_Density,20,3,3,4,5,5,0
SetupB_Density,20,3,3,5,0,0,0
SetupB_Density,20,3,3,6,0,0,0
SetupB_Density,20,3,3,7,0,0,0
SetupB_Density,20,3,3,8,0,0,0
SetupB_Density,20,3,3,9,0,0,0
SetupB_Density,20,3,3,10,0,0,0
SetupB_Density,20,3,3,11,0,0,0
SetupB_Density,20,3,3,12,0,0,0
SetupB_Density,20,3,3,13,0,0,0
SetupB_Density,20,3,3,14,0,0,0
SetupB_Density,20,3,3,15,0,0,0
SetupB_Density,20,3,3,16,0,0,0
SetupB_Density,20,3,3,17,0,0,0
SetupB_Density,20,3,3,18,0,0,0
SetupB_Density,20,3,4,0,380,190,190
SetupB_Density,20,3,4,1,1934,747,1187
SetupB_Density,20,3,4,2,2092,1373,719
SetupB_Density,20,3,4,3,157,143,14
SetupB_Density,20,3,4,4,15,15,0
SetupB_Density,20,3,4,5,0,0,0
SetupB_Density,20,3,4,6,0,0,0
SetupB_Density,20,3,4,7,0,0,0
SetupB_Density,20,3,4,8,0,0,0
SetupB_Density,20,3,4,9,0,0,0
SetupB_Density,20,3,4,10,0,0,0
SetupB_Density,20,3,4,11,0,0,0
SetupB_Density,20,3,4,12,0,0,0
SetupB_Density,20,3,4,13,0,0,0
SetupB_Density,20,3,4,14,0,0,0
SetupB_Density,20,3,4,15,0,0,0
SetupB_Density,20,3,4,16,0,0,0
SetupB_Density,20,3,4,17,0,0,0
SetupB_Density,20,3,4,18,0,0,0
SetupB_Density,20,3,5,0,380,190,190
SetupB_Density,20,3,5,1,3945,1820,2125
SetupB_Density,20,3,5,2,5863,3814,2049
SetupB_Density,20,3,5,3,142,128,14
SetupB_Density,20,3,5,4,45,45,0
SetupB_Density,20,3,5,5,6,6,0
SetupB_Density,20,3,5,6,0,0,0
SetupB_Density,20,3,5,7,0,0,0
SetupB_Density,20,3,5,8,0,0,0
SetupB_Density,20,3,5,9,0,0,0
SetupB_Density,20,3,5,10,0,0,0
SetupB_Density,20,3,5,11,0,0,0
SetupB_Density,20,3,5,12,0,0,0
SetupB_Density,20,3,5,13,0,0,0
SetupB_Density,20,3,5,14,0,0,0
SetupB_Density,20,3,5,15,0,0,0
SetupB_Density,20,3,5,16,0,0,0
SetupB_Density,20,3,5,17,0,0,0
SetupB_Density,20,3,5,18,0,0,0
SetupB_Density,20,3,6,0,380,190,190
SetupB_Density,20,3,6,1,1704,709,995
SetupB_Density,20,3,6,2,3133,1919,1214
SetupB_Density,20,3,6,3,4603,3042,1561
SetupB_Density,20,3,6,4,4739,3397,1342
SetupB_Density,20,3,6,5,12,12,0
SetupB_Density,20,3,6,6,0,0,0
SetupB_Density,20,3,6,7,0,0,0
SetupB_Density,20,3,6,8,0,0,0
SetupB_Density,20,3,6,9,0,0,0
SetupB_Density,20,3,6,10,0,0,0
SetupB_Density,20,3,6,11,0,0,0
SetupB_Density,20,3,6,12,0,0,0
SetupB_Density,20,3,6,13,0,0,0
SetupB_Density,20,3,6,14,0,0,0
SetupB_Density,20,3,6,15,0,0,0
SetupB_Density,20,3,6,16,0,0,0
SetupB_Density,20,3,6,17,0,0,0
SetupB_Density,20,3,6,18,0,0,0
SetupB_Density,20,3,7,0,380,190,190
SetupB_Density,20,3,7,1,2530,1085,1445
SetupB_Density,20,3,7,2,3269,2079,1190
SetupB_Density,20,3,7,3,1356,1202,154
SetupB_Density,20,3,7,4,15,15,0
SetupB_Density,20,3,7,5,0,0,0
SetupB_Density,20,3,7,6,0,0,0
SetupB_Density,20,3,7,7,0,0,0
SetupB_Density,20,3,7,8,0,0,0
SetupB_Density,20,3,7,9,0,0,0
SetupB_Density,20,3,7,10,0,0,0
SetupB_Density,20,3,7,11,0,0,0
SetupB_Density,20,3,7,12,0,0,0
SetupB_Density,20,3,7,13,0,0,0
SetupB_Density,20,3,7,14,0,0,0
SetupB_Density,20,3,7,15,0,0,0
SetupB_Density,20,3,7,16,0,0,0
SetupB_Density,20,3,7,17,0,0,0
SetupB_Density,20,3,7,18,0,0,0
SetupB_Density,20,3,8,0,380,190,190
SetupB_Density,20,3,8,1,1086,352,734
SetupB_Density,20,3,8,2,777,430,347
SetupB_Density,20,3,8,3,367,237,130
SetupB_Density,20,3,8,4,169,135,34
SetupB_Density,20,3,8,5,42,42,0
SetupB_Density,20,3,8,6,7,7,0
SetupB_Density,20,3,8,7,0,0,0
SetupB_Density,20,3,8,8,0,0,0
SetupB_Density,20,3,8,9,0,0,0
SetupB_Density,20,3,8,10,0,0,0
SetupB_Density,20,3,8,11,0,0,0
SetupB_Density,20,3,8,12,0,0,0
SetupB_Density,20,3,8,13,0,0,0
SetupB_Density,20,3,8,14,0,0,0
SetupB_Density,20,3,8,15,0,0,0
SetupB_Density,20,3,8,16,0,0,0
SetupB_Density,20,3,8,17,0,0,0
SetupB_Density,20,3,8,18,0,0,0
SetupB_Density,20,3,9,0,380,190,190
SetupB_Density,20,3,9,1,2049,818,1231
SetupB_Density,20,3,9,2,1952,1110,842
SetupB_Density,20,3,9,3,547,359,188
SetupB_Density,20,3,9,4,35,30,5
SetupB_Density,20,3,9,5,6,6,0
SetupB_Density,20,3,9,6,0,0,0
SetupB_Density,20,3,9,7,0,0,0
SetupB_Density,20,3,9,8,0,0,0
SetupB_Density,20,3,9,9,0,0,0
SetupB_Density,20,3,9,10,0,0,0
SetupB_Density,20,3,9,11,0,0,0
SetupB_Density,20,3,9,12,0,0,0
SetupB_Density,20,3,9,13,0,0,0
SetupB_Density,20,3,9,14,0,0,0
SetupB_Density,20,3,9,15,0,0,0
SetupB_Density,20,3,9,16,0,0,0
SetupB_Density,20,3,9,17,0,0,0
SetupB_Density,20,3,9,18,0,0,0
SetupB_Density,20,3,10,0,380,190,190
SetupB_Density,20,3,10,1,2193,897,1296
SetupB_Density,20,3,10,2,2968,1931,1037
SetupB_Density,20,3,10,3,661,585,76
SetupB_Density,20,3,10,4,40,40,0
SetupB_Density,20,3,10,5,6,6,0
SetupB_Density,20,3,10,6,0,0,0
SetupB_Density,20,3,10,7,0,0,0
SetupB_Density,20,3,10,8,0,0,0
SetupB_Density,20,3,10,9,0,0,0
SetupB_Density,20,3,10,10,0,0,0
SetupB_Density,20,3,10,11,0,0,0
SetupB_Density,20,3,10,12,0,0,0
SetupB_Density,20,3,10,13,0,0,0
SetupB_Density,20,3,10,14,0,0,0
SetupB_Density,20,3,10,15,0,0,0
SetupB_Density,20,3,10,16,0,0,0
SetupB_Density,20,3,10,17,0,0,0
SetupB_Density,20,3,10,18,0,0,0
SetupB_Density,20,3,11,0,380,190,190
SetupB_Density,20,3,11,1,1619,599,1020
SetupB_Density,20,3,11,2,3794,2099,1695
SetupB_Density,20,3,11,3,2592,1935,657
SetupB_Density,20,3,11,4,145,137,8
SetupB_Density,20,3,11,5,48,48,0
SetupB_Density,20,3,11,6,7,7,0
SetupB_Density,20,3,11,7,0,0,0
SetupB_Density,20,3,11,8,0,0,0
SetupB_Density,20,3,11,9,0,0,0
SetupB_Density,20,3,11,10,0,0,0
SetupB_Density,20,3,11,11,0,0,0
SetupB_Density,20,3,11,12,0,0,0
SetupB_Density,20,3,11,13,0,0,0
SetupB_Density,20,3,11,14,0,0,0
SetupB_Density,20,3,11,15,0,0,0
SetupB_Density,20,3,11,16,0,0,0
SetupB_Density,20,3,11,17,0,0,0
SetupB_Density,20,3,11,18,0,0,0
SetupB_Density,20,3,12,0,380,190,190
SetupB_Density,20,3,12,1,1667,636,1031
SetupB_Density,20,3,12,2,2281,1447,834
SetupB_Density,20,3,12,3,929,784,145
SetupB_Density,20,3,12,4,110,110,0
SetupB_Density,20,3,12,5,6,6,0
SetupB_Density,20,3,12,6,0,0,0
SetupB_Density,20,3,12,7,0,0,0
SetupB_Density,20,3,12,8,0,0,0
SetupB_Density,20,3,12,9,0,0,0
SetupB_Density,20,3,12,10,0,0,0
SetupB_Density,20,3,12,11,0,0,0
SetupB_Density,20,3,12,12,0,0,0
SetupB_Density,20,3,12,13,0,0,0
SetupB_Density,20,3,12,14,0,0,0
SetupB_Density,20,3,12,15,0,0,0
SetupB_Density,20,3,12,16,0,0,0
SetupB_Density,20,3,12,17,0,0,0
SetupB_Density,20,3,12,18,0,0,0
SetupB_Density,20,3,13,0,380,190,190
SetupB_Density,20,3,13,1,2847,1259,1588
SetupB_Density,20,3,13,2,6039,3687,2352
SetupB_Density,20,3,13,3,1176,1044,132
SetupB_Density,20,3,13,4,215,215,0
SetupB_Density,20,3,13,5,84,84,0
SetupB_Density,20,3,13,6,14,14,0
SetupB_Density,20,3,13,7,0,0,0
SetupB_Density,20,3,13,8,0,0,0
SetupB_Density,20,3,13,9,0,0,0
SetupB_Density,20,3,13,10,0,0,0
SetupB_Density,20,3,13,11,0,0,0
SetupB_Density,20,3,13,12,0,0,0
SetupB_Density,20,3,13,13,0,0,0
SetupB_Density,20,3,13,14,0,0,0
SetupB_Density,20,3,13,15,0,0,0
SetupB_Density,20,3,13,16,0,0,0
SetupB_Density,20,3,13,17,0,0,0
SetupB_Density,20,3,13,18,0,0,0
SetupB_Density,20,3,14,0,380,190,190
SetupB_Density,20,3,14,1,1869,752,1117
SetupB_Density,20,3,14,2,2611,1550,1061
SetupB_Density,20,3,14,3,495,339,156
SetupB_Density,20,3,14,4,10,5,5
SetupB_Density,20,3,14,5,0,0,0
SetupB_Density,20,3,14,6,0,0,0
SetupB_Density,20,3,14,7,0,0,0
SetupB_Density,20,3,14,8,0,0,0
SetupB_Density,20,3,14,9,0,0,0
SetupB_Density,20,3,14,10,0,0,0
SetupB_Density,20,3,14,11,0,0,0
SetupB_Density,20,3,14,12,0,0,0
SetupB_Density,20,3,14,13,0,0,0
SetupB_Density,20,3,14,14,0,0,0
SetupB_Density,20,3,14,15,0,0,0
SetupB_Density,20,3,14,16,0,0,0
SetupB_Density,20,3,14,17,0,0,0
SetupB_Density,20,3,14,18,0,0,0
SetupB_Density,20,3,15,0,380,190,190
SetupB_Density,20,3,15,1,1806,744,1062
SetupB_Density,20,3,15,2,1685,895,790
SetupB_Density,20,3,15,3,2133,861,1272
SetupB_Density,20,3,15,4,240,202,38
SetupB_Density,20,3,15,5,48,48,0
SetupB_Density,20,3,15,6,7,7,0
SetupB_Density,20,3,15,7,0,0,0
SetupB_Density,20,3,15,8,0,0,0
SetupB_Density,20,3,15,9,0,0,0
SetupB_Density,20,3,15,10,0,0,0
SetupB_Density,20,3,15,11,0,0,0
SetupB_Density,20,3,15,12,0,0,0
SetupB_Density,20,3,15,13,0,0,0
SetupB_Density,20,3,15,14,0,0,0
